SFLRW1749707259,2025-09-17 11:40:00.000000,SIGENERGY,-136.0,-1.0,80.0,2.0,5030.0,20160.0,8399.0,-366.0
SFLRW1749707259,2025-09-17 10:55:00.000000,SIGENERGY,-138.0,-1.0,80.0,2.0,5030.0,20160.0,10290.0,-428.0
SFLRW1749707259,2025-09-17 12:25:00.000000,SIGENERGY,-135.0,-1.0,80.0,-1.0,5030.0,20160.0,7325.0,-493.0
SFLRW1749707259,2025-09-17 12:35:00.000000,SIGENERGY,-131.0,-1.0,80.0,-4.0,5040.0,20170.0,7498.0,-462.0
SFLRW1749707259,2025-09-17 10:20:00.000000,SIGENERGY,-176.0,-1.0,80.0,24.0,5040.0,20180.0,8412.0,-421.0
CUNXD1753369552,2025-09-17 09:10:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:15:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:20:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:25:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:30:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:35:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:40:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:45:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:50:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:55:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:00:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:05:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:10:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:15:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
SFLRW1749707259,2025-09-17 10:15:00.000000,SIGENERGY,0.0,0.0,79.9,-59.0,0.0,0.0,9866.0,-574.0
CUNXD1753369552,2025-09-17 10:20:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:25:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:30:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:35:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:40:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:45:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:50:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:55:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:00:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:05:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 11:10:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:15:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:20:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:25:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:30:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:35:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:40:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:45:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:50:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 12:55:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 13:00:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 13:05:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 13:10:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:15:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:20:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:25:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:30:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:35:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:40:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:45:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:50:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 09:55:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:00:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:05:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CUNXD1753369552,2025-09-17 10:10:00.000000,SIGENERGY,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
